id,original_url,source_page,original_filename,local_path,size_bytes,format,category,classification,language_context,alt_text,visual_subject,current_usage,rights_or_provenance_note,replacement_strategy,replacement_asset,status
CBOS-AST-0056,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS-LOGO_9.jpg?itok=cjY9LDwV,https://cbos.gov.sd/ar/periodicals-publications,CBOS-LOGO_9.jpg,cbos-source-assets/original/other/other_056_CBOS-LOGO_9.jpg,47306,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS LOGO 9.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0057,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS-LOGO_8.jpg?itok=XDRDu-j6,https://cbos.gov.sd/ar/periodicals-publications,CBOS-LOGO_8.jpg,cbos-source-assets/original/other/other_057_CBOS-LOGO_8.jpg,47306,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS LOGO 8.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0058,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/%D8%B4%D8%B9%D8%A7%D8%B1%20%D8%A7%D9%84%D8%A8%D9%86%D9%83_0%20%281%29_4.jpg?itok=vR14pWJf,https://cbos.gov.sd/ar/periodicals-publications,%D8%B4%D8%B9%D8%A7%D8%B1%20%D8%A7%D9%84%D8%A8%D9%86%D9%83_0%20%281%29_4.jpg,cbos-source-assets/original/other/other_058_%D8%B4%D8%B9%D8%A7%D8%B1%20%D8%A7%D9%84%D8%A8%D9%86%D9%83_0%20%281%29_4.jpg,39701,jpg,other,CATEGORY 2 — EDITORIAL / ATMOSPHERIC,ar,,%D8%B4%D8%B9%D8%A7%D8%B1%20%D8%A7%D9%84%D8%A8%D9%86%D9%83 0%20%281%29 4.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,REVIEW,,REVIEW
CBOS-AST-0059,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS-LOGO_7.jpg?itok=qsOls3IK,https://cbos.gov.sd/ar/periodicals-publications,CBOS-LOGO_7.jpg,cbos-source-assets/original/other/other_059_CBOS-LOGO_7.jpg,47306,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS LOGO 7.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0060,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/%D8%B4%D8%B9%D8%A7%D8%B1%20%D8%A7%D9%84%D8%A8%D9%86%D9%83_5.jpg?itok=PJkC07i2,https://cbos.gov.sd/ar/periodicals-publications,%D8%B4%D8%B9%D8%A7%D8%B1%20%D8%A7%D9%84%D8%A8%D9%86%D9%83_5.jpg,cbos-source-assets/original/other/other_060_%D8%B4%D8%B9%D8%A7%D8%B1%20%D8%A7%D9%84%D8%A8%D9%86%D9%83_5.jpg,41110,jpg,other,CATEGORY 2 — EDITORIAL / ATMOSPHERIC,ar,,%D8%B4%D8%B9%D8%A7%D8%B1%20%D8%A7%D9%84%D8%A8%D9%86%D9%83 5.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,REVIEW,,REVIEW
CBOS-AST-0061,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/%D8%B4%D8%B9%D8%A7%D8%B1%20%D8%A7%D9%84%D8%A8%D9%86%D9%83_0_1.jpg?itok=dL7p2LNM,https://cbos.gov.sd/ar/periodicals-publications,%D8%B4%D8%B9%D8%A7%D8%B1%20%D8%A7%D9%84%D8%A8%D9%86%D9%83_0_1.jpg,cbos-source-assets/original/other/other_061_%D8%B4%D8%B9%D8%A7%D8%B1%20%D8%A7%D9%84%D8%A8%D9%86%D9%83_0_1.jpg,39701,jpg,other,CATEGORY 2 — EDITORIAL / ATMOSPHERIC,ar,,%D8%B4%D8%B9%D8%A7%D8%B1%20%D8%A7%D9%84%D8%A8%D9%86%D9%83 0 1.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,REVIEW,,REVIEW
CBOS-AST-0062,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/%D8%B4%D8%B9%D8%A7%D8%B1%20%D8%A7%D9%84%D8%A8%D9%86%D9%83_0%20%281%29_3_5.jpg?itok=68DJ3NWw,https://cbos.gov.sd/ar/periodicals-publications,%D8%B4%D8%B9%D8%A7%D8%B1%20%D8%A7%D9%84%D8%A8%D9%86%D9%83_0%20%281%29_3_5.jpg,cbos-source-assets/original/other/other_062_%D8%B4%D8%B9%D8%A7%D8%B1%20%D8%A7%D9%84%D8%A8%D9%86%D9%83_0%20%281%29_3_5.jpg,39701,jpg,other,CATEGORY 2 — EDITORIAL / ATMOSPHERIC,ar,,%D8%B4%D8%B9%D8%A7%D8%B1%20%D8%A7%D9%84%D8%A8%D9%86%D9%83 0%20%281%29 3 5.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,REVIEW,,REVIEW
CBOS-AST-0063,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/%D8%B4%D8%B9%D8%A7%D8%B1%20%D8%A7%D9%84%D8%A8%D9%86%D9%83_0%20%281%29_3_2.jpg?itok=291rbUGN,https://cbos.gov.sd/ar/periodicals-publications,%D8%B4%D8%B9%D8%A7%D8%B1%20%D8%A7%D9%84%D8%A8%D9%86%D9%83_0%20%281%29_3_2.jpg,cbos-source-assets/original/other/other_063_%D8%B4%D8%B9%D8%A7%D8%B1%20%D8%A7%D9%84%D8%A8%D9%86%D9%83_0%20%281%29_3_2.jpg,39701,jpg,other,CATEGORY 2 — EDITORIAL / ATMOSPHERIC,ar,,%D8%B4%D8%B9%D8%A7%D8%B1%20%D8%A7%D9%84%D8%A8%D9%86%D9%83 0%20%281%29 3 2.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,REVIEW,,REVIEW
CBOS-AST-0064,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/%D8%B4%D8%B9%D8%A7%D8%B1%20%D8%A7%D9%84%D8%A8%D9%86%D9%83_0%20%281%29_3_1.jpg?itok=tlaDtECn,https://cbos.gov.sd/ar/periodicals-publications,%D8%B4%D8%B9%D8%A7%D8%B1%20%D8%A7%D9%84%D8%A8%D9%86%D9%83_0%20%281%29_3_1.jpg,cbos-source-assets/original/other/other_064_%D8%B4%D8%B9%D8%A7%D8%B1%20%D8%A7%D9%84%D8%A8%D9%86%D9%83_0%20%281%29_3_1.jpg,39701,jpg,other,CATEGORY 2 — EDITORIAL / ATMOSPHERIC,ar,,%D8%B4%D8%B9%D8%A7%D8%B1%20%D8%A7%D9%84%D8%A8%D9%86%D9%83 0%20%281%29 3 1.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,REVIEW,,REVIEW
CBOS-AST-0065,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/%D8%B4%D8%B9%D8%A7%D8%B1%20%D8%A7%D9%84%D8%A8%D9%86%D9%83_0%20%281%29_3_0.jpg?itok=-0UHDhC7,https://cbos.gov.sd/ar/periodicals-publications,%D8%B4%D8%B9%D8%A7%D8%B1%20%D8%A7%D9%84%D8%A8%D9%86%D9%83_0%20%281%29_3_0.jpg,cbos-source-assets/original/other/other_065_%D8%B4%D8%B9%D8%A7%D8%B1%20%D8%A7%D9%84%D8%A8%D9%86%D9%83_0%20%281%29_3_0.jpg,39701,jpg,other,CATEGORY 2 — EDITORIAL / ATMOSPHERIC,ar,,%D8%B4%D8%B9%D8%A7%D8%B1%20%D8%A7%D9%84%D8%A8%D9%86%D9%83 0%20%281%29 3 0.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,REVIEW,,REVIEW
CBOS-AST-0066,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS-LOGO_5.jpg?itok=W95jb_m2,https://cbos.gov.sd/ar/periodicals-publications,CBOS-LOGO_5.jpg,cbos-source-assets/original/other/other_066_CBOS-LOGO_5.jpg,47306,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS LOGO 5.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0067,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS-LOGO_6.jpg?itok=AUOgg-aO,https://cbos.gov.sd/ar/periodicals-publications,CBOS-LOGO_6.jpg,cbos-source-assets/original/other/other_067_CBOS-LOGO_6.jpg,47306,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS LOGO 6.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0068,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/%D8%B4%D8%B9%D8%A7%D8%B1%20%D8%A7%D9%84%D8%A8%D9%86%D9%83_2.jpg?itok=5WcVA9YR,https://cbos.gov.sd/ar/periodicals-publications,%D8%B4%D8%B9%D8%A7%D8%B1%20%D8%A7%D9%84%D8%A8%D9%86%D9%83_2.jpg,cbos-source-assets/original/other/other_068_%D8%B4%D8%B9%D8%A7%D8%B1%20%D8%A7%D9%84%D8%A8%D9%86%D9%83_2.jpg,41110,jpg,other,CATEGORY 2 — EDITORIAL / ATMOSPHERIC,ar,,%D8%B4%D8%B9%D8%A7%D8%B1%20%D8%A7%D9%84%D8%A8%D9%86%D9%83 2.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,REVIEW,,REVIEW
CBOS-AST-0069,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS-LOGO_4.jpg?itok=jSQE9MPg,https://cbos.gov.sd/ar/periodicals-publications,CBOS-LOGO_4.jpg,cbos-source-assets/original/other/other_069_CBOS-LOGO_4.jpg,47306,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS LOGO 4.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0070,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS-LOGO_3.jpg?itok=U3UvL4x-,https://cbos.gov.sd/ar/periodicals-publications,CBOS-LOGO_3.jpg,cbos-source-assets/original/other/other_070_CBOS-LOGO_3.jpg,47306,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS LOGO 3.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0071,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/%D8%B4%D8%B9%D8%A7%D8%B1%20%D8%A7%D9%84%D8%A8%D9%86%D9%83_0%20%281%29_3.jpg?itok=BAwduNXi,https://cbos.gov.sd/ar/periodicals-publications,%D8%B4%D8%B9%D8%A7%D8%B1%20%D8%A7%D9%84%D8%A8%D9%86%D9%83_0%20%281%29_3.jpg,cbos-source-assets/original/other/other_071_%D8%B4%D8%B9%D8%A7%D8%B1%20%D8%A7%D9%84%D8%A8%D9%86%D9%83_0%20%281%29_3.jpg,39701,jpg,other,CATEGORY 2 — EDITORIAL / ATMOSPHERIC,ar,,%D8%B4%D8%B9%D8%A7%D8%B1%20%D8%A7%D9%84%D8%A8%D9%86%D9%83 0%20%281%29 3.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,REVIEW,,REVIEW
CBOS-AST-0072,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS-LOGO_2.jpg?itok=HdF9rJZo,https://cbos.gov.sd/ar/periodicals-publications,CBOS-LOGO_2.jpg,cbos-source-assets/original/other/other_072_CBOS-LOGO_2.jpg,47306,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS LOGO 2.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0073,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS_logo_4_3.jpg?itok=pWOqp8Hq,https://cbos.gov.sd/ar/periodicals-publications,CBOS_logo_4_3.jpg,cbos-source-assets/original/other/other_073_CBOS_logo_4_3.jpg,47306,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS logo 4 3.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0074,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/%D8%B4%D8%B9%D8%A7%D8%B1%20%D8%A7%D9%84%D8%A8%D9%86%D9%83_0%20%281%29_2_0.jpg?itok=7GmqPK-n,https://cbos.gov.sd/ar/periodicals-publications,%D8%B4%D8%B9%D8%A7%D8%B1%20%D8%A7%D9%84%D8%A8%D9%86%D9%83_0%20%281%29_2_0.jpg,cbos-source-assets/original/other/other_074_%D8%B4%D8%B9%D8%A7%D8%B1%20%D8%A7%D9%84%D8%A8%D9%86%D9%83_0%20%281%29_2_0.jpg,39701,jpg,other,CATEGORY 2 — EDITORIAL / ATMOSPHERIC,ar,,%D8%B4%D8%B9%D8%A7%D8%B1%20%D8%A7%D9%84%D8%A8%D9%86%D9%83 0%20%281%29 2 0.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,REVIEW,,REVIEW
CBOS-AST-0075,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS-LOGO_1.jpg?itok=Gz4jSOh2,https://cbos.gov.sd/ar/periodicals-publications,CBOS-LOGO_1.jpg,cbos-source-assets/original/other/other_075_CBOS-LOGO_1.jpg,47306,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS LOGO 1.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0076,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS-LOGO_0.jpg?itok=Gs0O43r7,https://cbos.gov.sd/ar/periodicals-publications,CBOS-LOGO_0.jpg,cbos-source-assets/original/other/other_076_CBOS-LOGO_0.jpg,47306,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS LOGO 0.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0077,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/%D8%B4%D8%B9%D8%A7%D8%B1%20%D8%A7%D9%84%D8%A8%D9%86%D9%83_0%20%281%29_2.jpg?itok=osxUYsU2,https://cbos.gov.sd/ar/periodicals-publications,%D8%B4%D8%B9%D8%A7%D8%B1%20%D8%A7%D9%84%D8%A8%D9%86%D9%83_0%20%281%29_2.jpg,cbos-source-assets/original/other/other_077_%D8%B4%D8%B9%D8%A7%D8%B1%20%D8%A7%D9%84%D8%A8%D9%86%D9%83_0%20%281%29_2.jpg,39701,jpg,other,CATEGORY 2 — EDITORIAL / ATMOSPHERIC,ar,,%D8%B4%D8%B9%D8%A7%D8%B1%20%D8%A7%D9%84%D8%A8%D9%86%D9%83 0%20%281%29 2.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,REVIEW,,REVIEW
CBOS-AST-0078,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS-LOGO.jpg?itok=p4BAt1AV,https://cbos.gov.sd/ar/periodicals-publications,CBOS-LOGO.jpg,cbos-source-assets/original/other/other_078_CBOS-LOGO.jpg,47306,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS LOGO.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0079,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS_logo_4_1.jpg?itok=HxCwIfld,https://cbos.gov.sd/ar/periodicals-publications,CBOS_logo_4_1.jpg,cbos-source-assets/original/other/other_079_CBOS_logo_4_1.jpg,47306,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS logo 4 1.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0080,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS_logo_4_0.jpg?itok=pZRb5khz,https://cbos.gov.sd/ar/periodicals-publications,CBOS_logo_4_0.jpg,cbos-source-assets/original/other/other_080_CBOS_logo_4_0.jpg,47306,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS logo 4 0.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0081,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS_logo_4.jpg?itok=JeawFSia,https://cbos.gov.sd/ar/periodicals-publications,CBOS_logo_4.jpg,cbos-source-assets/original/other/other_081_CBOS_logo_4.jpg,47306,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS logo 4.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0082,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS-Black.jpg?itok=fiohSfrc,https://cbos.gov.sd/ar/periodicals-publications,CBOS-Black.jpg,cbos-source-assets/original/other/other_082_CBOS-Black.jpg,47512,jpg,other,CATEGORY 2 — EDITORIAL / ATMOSPHERIC,ar,,CBOS Black.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,REVIEW,,REVIEW
CBOS-AST-0083,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/%D8%B4%D8%B9%D8%A7%D8%B1%20%D8%A7%D9%84%D8%A8%D9%86%D9%83_0%20%281%29_1.jpg?itok=a-3yo-we,https://cbos.gov.sd/ar/periodicals-publications,%D8%B4%D8%B9%D8%A7%D8%B1%20%D8%A7%D9%84%D8%A8%D9%86%D9%83_0%20%281%29_1.jpg,cbos-source-assets/original/other/other_083_%D8%B4%D8%B9%D8%A7%D8%B1%20%D8%A7%D9%84%D8%A8%D9%86%D9%83_0%20%281%29_1.jpg,39701,jpg,other,CATEGORY 2 — EDITORIAL / ATMOSPHERIC,ar,,%D8%B4%D8%B9%D8%A7%D8%B1%20%D8%A7%D9%84%D8%A8%D9%86%D9%83 0%20%281%29 1.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,REVIEW,,REVIEW
CBOS-AST-0084,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/%D8%B4%D8%B9%D8%A7%D8%B1%20%D8%A7%D9%84%D8%A8%D9%86%D9%83_0%20%281%29_0.jpg?itok=lL41OihJ,https://cbos.gov.sd/ar/periodicals-publications,%D8%B4%D8%B9%D8%A7%D8%B1%20%D8%A7%D9%84%D8%A8%D9%86%D9%83_0%20%281%29_0.jpg,cbos-source-assets/original/other/other_084_%D8%B4%D8%B9%D8%A7%D8%B1%20%D8%A7%D9%84%D8%A8%D9%86%D9%83_0%20%281%29_0.jpg,39701,jpg,other,CATEGORY 2 — EDITORIAL / ATMOSPHERIC,ar,,%D8%B4%D8%B9%D8%A7%D8%B1%20%D8%A7%D9%84%D8%A8%D9%86%D9%83 0%20%281%29 0.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,REVIEW,,REVIEW
CBOS-AST-0085,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/%D8%B4%D8%B9%D8%A7%D8%B1%20%D8%A7%D9%84%D8%A8%D9%86%D9%83_0%20%281%29_3_6.jpg?itok=KJN0KlLW,https://cbos.gov.sd/ar/periodicals-publications,%D8%B4%D8%B9%D8%A7%D8%B1%20%D8%A7%D9%84%D8%A8%D9%86%D9%83_0%20%281%29_3_6.jpg,cbos-source-assets/original/other/other_085_%D8%B4%D8%B9%D8%A7%D8%B1%20%D8%A7%D9%84%D8%A8%D9%86%D9%83_0%20%281%29_3_6.jpg,39701,jpg,other,CATEGORY 2 — EDITORIAL / ATMOSPHERIC,ar,,%D8%B4%D8%B9%D8%A7%D8%B1%20%D8%A7%D9%84%D8%A8%D9%86%D9%83 0%20%281%29 3 6.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,REVIEW,,REVIEW
CBOS-AST-0086,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%2520logo%2520Black_6_17_10_1_38_51.jpg?itok=y0TBsNeS,https://cbos.gov.sd/ar/periodicals-publications,CBOS%2520logo%2520Black_6_17_10_1_38_51.jpg,cbos-source-assets/original/other/other_086_CBOS%2520logo%2520Black_6_17_10_1_38_51.jpg,47306,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%2520logo%2520Black 6 17 10 1 38 51.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0087,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%2520logo%2520Black_6_17_10_1_38_50.jpg?itok=8Ce75Dht,https://cbos.gov.sd/ar/periodicals-publications,CBOS%2520logo%2520Black_6_17_10_1_38_50.jpg,cbos-source-assets/original/other/other_087_CBOS%2520logo%2520Black_6_17_10_1_38_50.jpg,47306,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%2520logo%2520Black 6 17 10 1 38 50.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0088,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%20logo%20Black_6_17_9_0_38.jpg?itok=s1ZCTLSk,https://cbos.gov.sd/ar/periodicals-publications,CBOS%20logo%20Black_6_17_9_0_38.jpg,cbos-source-assets/original/other/other_088_CBOS%20logo%20Black_6_17_9_0_38.jpg,47166,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%20logo%20Black 6 17 9 0 38.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0089,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%2520logo%2520Black_6_17_10_1_38_36.jpg?itok=HRZkvtYp,https://cbos.gov.sd/ar/periodicals-publications,CBOS%2520logo%2520Black_6_17_10_1_38_36.jpg,cbos-source-assets/original/other/other_089_CBOS%2520logo%2520Black_6_17_10_1_38_36.jpg,47306,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%2520logo%2520Black 6 17 10 1 38 36.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0090,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%2520logo%2520Black_6_17_10_1_69.jpg?itok=DOsD1i8F,https://cbos.gov.sd/ar/periodicals-publications,CBOS%2520logo%2520Black_6_17_10_1_69.jpg,cbos-source-assets/original/other/other_090_CBOS%2520logo%2520Black_6_17_10_1_69.jpg,47166,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%2520logo%2520Black 6 17 10 1 69.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0091,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%2520logo%2520Black_6_17_10_1_38_49.jpg?itok=SuD2y1sX,https://cbos.gov.sd/ar/periodicals-publications,CBOS%2520logo%2520Black_6_17_10_1_38_49.jpg,cbos-source-assets/original/other/other_091_CBOS%2520logo%2520Black_6_17_10_1_38_49.jpg,47306,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%2520logo%2520Black 6 17 10 1 38 49.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0092,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%2520logo%2520Black_6_17_10_1_47_16.jpg?itok=fbxZuFYG,https://cbos.gov.sd/ar/periodicals-publications,CBOS%2520logo%2520Black_6_17_10_1_47_16.jpg,cbos-source-assets/original/other/other_092_CBOS%2520logo%2520Black_6_17_10_1_47_16.jpg,47166,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%2520logo%2520Black 6 17 10 1 47 16.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0093,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%2520logo%2520Black_6_17_10_1_47_15.jpg?itok=Dqce8PHp,https://cbos.gov.sd/ar/periodicals-publications,CBOS%2520logo%2520Black_6_17_10_1_47_15.jpg,cbos-source-assets/original/other/other_093_CBOS%2520logo%2520Black_6_17_10_1_47_15.jpg,47166,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%2520logo%2520Black 6 17 10 1 47 15.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0094,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%2520logo%2520Black_6_17_10_1_65.jpg?itok=olPaoK9b,https://cbos.gov.sd/ar/periodicals-publications,CBOS%2520logo%2520Black_6_17_10_1_65.jpg,cbos-source-assets/original/other/other_094_CBOS%2520logo%2520Black_6_17_10_1_65.jpg,47166,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%2520logo%2520Black 6 17 10 1 65.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0095,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%2520logo%2520Black_6_17_10_1_47_14.jpg?itok=4MDVNAf3,https://cbos.gov.sd/ar/periodicals-publications,CBOS%2520logo%2520Black_6_17_10_1_47_14.jpg,cbos-source-assets/original/other/other_095_CBOS%2520logo%2520Black_6_17_10_1_47_14.jpg,47166,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%2520logo%2520Black 6 17 10 1 47 14.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0096,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%2520logo%2520Black_6_17_10_1_38_43.jpg?itok=CX4sfG-J,https://cbos.gov.sd/ar/periodicals-publications,CBOS%2520logo%2520Black_6_17_10_1_38_43.jpg,cbos-source-assets/original/other/other_096_CBOS%2520logo%2520Black_6_17_10_1_38_43.jpg,47306,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%2520logo%2520Black 6 17 10 1 38 43.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0097,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%2520logo%2520Black_6_17_10_1_38_41.jpg?itok=huaPuu1a,https://cbos.gov.sd/ar/periodicals-publications,CBOS%2520logo%2520Black_6_17_10_1_38_41.jpg,cbos-source-assets/original/other/other_097_CBOS%2520logo%2520Black_6_17_10_1_38_41.jpg,47306,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%2520logo%2520Black 6 17 10 1 38 41.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
